item_key    style_category    item_url    item_type   style_key color
sports_item_0012	sports	https://store.musinsa.com/app/goods/1969552/0	바지	sports_002	balck
sports_item_0014	sports	https://store.musinsa.com/app/goods/1877330/0	원피스	sports_003	black
sports_item_0015	sports	https://store.musinsa.com/app/goods/1936359/0	바지	sports_003	white
sports_item_0020	sports	https://store.musinsa.com/app/goods/1900974/0	아우터	sports_005	black
sports_item_0021	sports	https://store.musinsa.com/app/goods/1961192/0	상의	sports_005	black
sports_item_0022	sports	https://store.musinsa.com/app/goods/1961710/0	스커트	sports_005	grey
sports_item_0027	sports	https://store.musinsa.com/app/goods/1772040/0	상의	sports_006	black
sports_item_0028	sports	https://store.musinsa.com/app/goods/1837313/0	바지	sports_006	grey
sports_item_0037	sports	https://store.musinsa.com/app/goods/1882332/0	아우터	sports_008	white
sports_item_0038	sports	https://store.musinsa.com/app/goods/1929627/0	상의	sports_008	white
sports_item_0065	sports	https://store.musinsa.com/app/goods/1900974/0	아우터	sports_012	black
sports_item_0066	sports	https://store.musinsa.com/app/goods/1904098/0	원피스	sports_012	white
sports_item_0086	sports	https://store.musinsa.com/app/goods/1404195/0	아우터	sports_016	white
sports_item_0088	sports	https://store.musinsa.com/app/goods/1856806/0	스커트	sports_016	black
retro_item_0000	retro	https://store.musinsa.com/app/goods/1859806/0	상의	retro_000	black			
retro_item_0001	retro	https://store.musinsa.com/app/goods/1832327/0	바지	retro_000	purple	
retro_item_0021	retro	https://store.musinsa.com/app/goods/1966383/0	상의	retro_003	white
retro_item_0022	retro	https://store.musinsa.com/app/goods/1954971/0	원피스	retro_003	pink
retro_item_0028	retro	https://store.musinsa.com/app/goods/1957561/0	아우터	retro_004	grey
retro_item_0029	retro	https://store.musinsa.com/app/goods/1823766/0	상의	retro_004	white
retro_item_0030	retro	https://store.musinsa.com/app/goods/1957535/0	스커트	retro_004	purple
retro_item_0042	retro	https://store.musinsa.com/app/goods/1964213/0	아우터	retro_006	white
retro_item_0043	retro	https://store.musinsa.com/app/goods/1969051/0	상의	retro_006	white
retro_item_0044	retro	https://store.musinsa.com/app/goods/1957538/0	스커트	retro_006	blue
retro_item_0048	retro	https://store.musinsa.com/app/goods/1958988/0	원피스	retro_007	blue
retro_item_0050	retro	https://store.musinsa.com/app/goods/1955634/0	바지	retro_007	black
retro_item_0077	retro	https://store.musinsa.com/app/goods/1955651/0	상의	retro_012	green
retro_item_0078	retro	https://store.musinsa.com/app/goods/1955638/0	바지	retro_012	green
retro_item_0091	retro	https://store.musinsa.com/app/goods/1958045/0	상의	retro_014	green
retro_item_0092	retro	https://store.musinsa.com/app/goods/1905885/0	스커트	retro_014	black
retro_item_0096	retro	https://store.musinsa.com/app/goods/1813029/0	스커트	retro_015	blue
retro_item_0101	retro	https://store.musinsa.com/app/goods/1941916/0	상의	retro_016	white
retro_item_0102	retro	https://store.musinsa.com/app/goods/1878618/0	바지	retro_016	beige
retro_item_0107	retro	https://store.musinsa.com/app/goods/1962939/0	상의	retro_017	blue
retro_item_0108	retro	https://store.musinsa.com/app/goods/1942423/0	원피스	retro_017	blue
retro_item_0113	retro	https://store.musinsa.com/app/goods/1946044/0	상의	retro_018	black
retro_item_0114	retro	https://store.musinsa.com/app/goods/1813029/0	스커트	retro_018	blue
retro_item_0118	retro	https://store.musinsa.com/app/goods/1959416/0	아우터	retro_019	black
retro_item_0119	retro	https://store.musinsa.com/app/goods/1958007/0	원피스	retro_019	black
retro_item_0128	retro	https://store.musinsa.com/app/goods/1946027/0	원피스	retro_021	green
retro_item_0129	retro	https://store.musinsa.com/app/goods/1946047/0	상의	retro_021	white
retro_item_0147	retro	https://store.musinsa.com/app/goods/1897819/0	상의	retro_024	white
retro_item_0148	retro	https://store.musinsa.com/app/goods/1857585/0	상의	retro_024	white
retro_item_0154	retro	https://store.musinsa.com/app/goods/1896030/0	상의	retro_025	white
retro_item_0164	retro	https://store.musinsa.com/app/goods/1455701/0	상의	retro_027	white
retro_item_0165	retro	https://store.musinsa.com/app/goods/1791678/0	바지	retro_027	beige
girlish_item_0000	girlish	https://store.musinsa.com/app/goods/1947660/0	상의	girlish_000	blue
girlish_item_0001	girlish	https://store.musinsa.com/app/goods/1979471/0	스커트	girlish_000	blue
girlish_item_0007	girlish	https://store.musinsa.com/app/goods/1980038/0	상의	girlish_001	white
girlish_item_0008	girlish	https://store.musinsa.com/app/goods/1969751/0	스커트	girlish_001	white
girlish_item_0012	girlish	https://store.musinsa.com/app/goods/1907220/0	상의	girlish_002	pink
girlish_item_0013	girlish	https://store.musinsa.com/app/goods/1944554/0	스커트	girlish_002	black
girlish_item_0017	girlish	https://store.musinsa.com/app/goods/1907181/0	상의	girlish_003	white
girlish_item_0018	girlish	https://store.musinsa.com/app/goods/1972471/0	스커트	girlish_003	black
girlish_item_0023	girlish	https://store.musinsa.com/app/goods/1934623/0	원피스	girlish_004	blue
girlish_item_0028	girlish	https://store.musinsa.com/app/goods/1882723/0	원피스	girlish_005	blue
girlish_item_0031	girlish	https://store.musinsa.com/app/goods/1908285/0	상의	girlish_006	white
girlish_item_0032	girlish	https://store.musinsa.com/app/goods/1823764/0	원피스	girlish_006	yellow
girlish_item_0034	girlish	https://store.musinsa.com/app/goods/1952899/0	원피스	girlish_007	black
girlish_item_0039	girlish	https://store.musinsa.com/app/goods/1953102/0	상의	girlish_008	grey
girlish_item_0040	girlish	https://store.musinsa.com/app/goods/1979473/0	스커트	girlish_008	black
girlish_item_0044	girlish	https://store.musinsa.com/app/goods/1975512/0	아우터	girlish_009	blue
girlish_item_0045	girlish	https://store.musinsa.com/app/goods/1975503/0	원피스	girlish_009	blue
girlish_item_0051	girlish	https://store.musinsa.com/app/goods/1980163/0	상의	girlish_010	pink
girlish_item_0052	girlish	https://store.musinsa.com/app/goods/1980196/0	스커트	girlish_010	pink
chic_item_0000	chic	https://store.musinsa.com/app/goods/1912567/0	상의	chic_000	white
chic_item_0001	chic	https://store.musinsa.com/app/goods/1912446/0	스커트	chic_000	blue
chic_item_0006	chic	https://store.musinsa.com/app/goods/1933871/0	상의	chic_001	white
chic_item_0007	chic	https://store.musinsa.com/app/goods/1969051/0	상의	chic_001	white
chic_item_0008	chic	https://store.musinsa.com/app/goods/1981302/0	바지	chic_001	black
chic_item_0012	chic	https://store.musinsa.com/app/goods/1914766/0	상의	chic_002	white
chic_item_0013	chic	https://store.musinsa.com/app/goods/1979500/0	상의	chic_002	brown
chic_item_0014	chic	https://store.musinsa.com/app/goods/1944547/0	바지	chic_002	black
chic_item_0018	chic	https://store.musinsa.com/app/goods/1935764/0	아우터	chic_003	black
chic_item_0019	chic	https://store.musinsa.com/app/goods/1966526/0	바지	chic_003	black
chic_item_0024	chic	https://store.musinsa.com/app/goods/1955643/0	아우터	chic_004	black
chic_item_0025	chic	https://store.musinsa.com/app/goods/1955646/0	상의	chic_004	black
chic_item_0026	chic	https://store.musinsa.com/app/goods/1857634/0	바지	chic_004	black
chic_item_0031	chic	https://store.musinsa.com/app/goods/1899464/0	상의	chic_005	black
chic_item_0032	chic	https://store.musinsa.com/app/goods/1943888/0	원피스	chic_005	grey
chic_item_0033	chic	https://store.musinsa.com/app/goods/1957862/0	바지	chic_005	black
chic_item_0041	chic	https://store.musinsa.com/app/goods/1919509/0	스커트	chic_007	black
chic_item_0042	chic	https://store.musinsa.com/app/goods/1845534/0	상의	chic_007	black
chic_item_0047	chic	https://store.musinsa.com/app/goods/1908103/0	아우터	chic_008	black
chic_item_0048	chic	https://store.musinsa.com/app/goods/1845553/0	상의	chic_008	brown
chic_item_0049	chic	https://store.musinsa.com/app/goods/1848193/0	바지	chic_008	black
chic_item_0060	chic	https://store.musinsa.com/app/goods/1868050/0	아우터	chic_010	black
chic_item_0061	chic	https://store.musinsa.com/app/goods/1868535/0	상의	chic_010	black
chic_item_0062	chic	https://store.musinsa.com/app/goods/1771186/0	바지	chic_010	blue
chic_item_0066	chic	https://store.musinsa.com/app/goods/1901728/0	상의	chic_011	black
chic_item_0067	chic	https://store.musinsa.com/app/goods/1901832/0	스커트	chic_011	black
chic_item_0073	chic	https://store.musinsa.com/app/goods/1885464/0	상의	chic_012	black
chic_item_0074	chic	https://store.musinsa.com/app/goods/1792316/0	바지	chic_012	yellow
chic_item_0078	chic	https://store.musinsa.com/app/goods/1841255/0	상의	chic_013	green
chic_item_0079	chic	https://store.musinsa.com/app/goods/1809647/0	스커트	chic_013	black
chic_item_0080	chic	https://store.musinsa.com/app/goods/1809631/0	바지	chic_013	black
golf_item_0000	golf	https://store.musinsa.com/app/goods/1939292/0	상의	golf_000	white
golf_item_0001	golf	https://store.musinsa.com/app/goods/1963435/0	바지	golf_000	white
golf_item_0006	golf	https://store.musinsa.com/app/goods/1856958/0	상의	golf_001	black
golf_item_0007	golf	https://store.musinsa.com/app/goods/1911362/0	바지	golf_001	white
golf_item_0013	golf	https://store.musinsa.com/app/goods/1912938/0	상의	golf_002	navy
golf_item_0014	golf	https://store.musinsa.com/app/goods/1939081/0	스커트	golf_002	blue
golf_item_0018	golf	https://store.musinsa.com/app/goods/1856958/0	상의	golf_003	black
golf_item_0019	golf	https://store.musinsa.com/app/goods/1911362/0	바지	golf_003	white
golf_item_0025	golf	https://store.musinsa.com/app/goods/1932167/0	상의	golf_004	yellow
golf_item_0026	golf	https://store.musinsa.com/app/goods/1799455/0	바지	golf_004	white
golf_item_0032	golf	https://store.musinsa.com/app/goods/1932176/0	상의	golf_005	black
golf_item_0034	golf	https://store.musinsa.com/app/goods/1932107/0	바지	golf_005	black
golf_item_0039	golf	https://store.musinsa.com/app/goods/1940251/0	상의	golf_006	blue
golf_item_0040	golf	https://store.musinsa.com/app/goods/1928756/0	스커트	golf_006	white
golf_item_0045	golf	https://store.musinsa.com/app/goods/1858728/0	상의	golf_007	white
golf_item_0046	golf	https://store.musinsa.com/app/goods/1823664/0	바지	golf_007	black
golf_item_0064	golf	https://store.musinsa.com/app/goods/1844572/0	상의	golf_010	pink
golf_item_0065	golf	https://store.musinsa.com/app/goods/1885977/0	스커트	golf_010	black
golf_item_0071	golf	https://store.musinsa.com/app/goods/1915383/0	상의	golf_011	white
golf_item_0072	golf	https://store.musinsa.com/app/goods/1913100/0	스커트	golf_011	yellow
golf_item_0077	golf	https://store.musinsa.com/app/goods/1783598/0	스커트	golf_012	green
golf_item_0081	golf	https://store.musinsa.com/app/goods/1886043/0	상의	golf_013	white
golf_item_0082	golf	https://store.musinsa.com/app/goods/1861534/0	스커트	golf_013	blue
golf_item_0092	golf	https://store.musinsa.com/app/goods/1866587/0	상의	golf_015	black
golf_item_0093	golf	https://store.musinsa.com/app/goods/1834805/0	스커트	golf_015	black
romantic_item_0000	romantic	https://store.musinsa.com/app/goods/1424186/0	상의	romantic_000	white
romantic_item_0001	romantic	https://store.musinsa.com/app/goods/1957538/0	스커트	romantic_000	blue
romantic_item_0006	romantic	https://store.musinsa.com/app/goods/1934513/0	원피스	romantic_001	black
romantic_item_0011	romantic	https://store.musinsa.com/app/goods/1907221/0	상의	romantic_002	pink
romantic_item_0012	romantic	https://store.musinsa.com/app/goods/1969745/0	바지	romantic_002	blue
romantic_item_0016	romantic	https://store.musinsa.com/app/goods/1950648/0	아우터	romantic_003	white
romantic_item_0017	romantic	https://store.musinsa.com/app/goods/1950866/0	바지	romantic_003	blue
romantic_item_0022	romantic	https://store.musinsa.com/app/goods/1907217/0	상의	romantic_004	white
romantic_item_0023	romantic	https://store.musinsa.com/app/goods/1945325/0	바지	romantic_004	black
romantic_item_0027	romantic	https://store.musinsa.com/app/goods/1922805/0	원피스	romantic_005	white
romantic_item_0031	romantic	https://store.musinsa.com/app/goods/1918754/0	상의	romantic_006	white
romantic_item_0032	romantic	https://store.musinsa.com/app/goods/1859786/0	원피스	romantic_006	purple
romantic_item_0036	romantic	https://store.musinsa.com/app/goods/1465547/0	원피스	romantic_007	red
romantic_item_0039	romantic	https://store.musinsa.com/app/goods/1980315/0	아우터	romantic_008	green
romantic_item_0040	romantic	https://store.musinsa.com/app/goods/1965530/0	원피스	romantic_008	white
romantic_item_0044	romantic	https://store.musinsa.com/app/goods/1957955/0	상의	romantic_009	white
romantic_item_0045	romantic	https://store.musinsa.com/app/goods/1959995/0	상의	romantic_009	white
romantic_item_0046	romantic	https://store.musinsa.com/app/goods/1858834/0	바지	romantic_009	white
business_item_0000	business	https://store.musinsa.com/app/goods/1895229/0	아우터	business_000	white
business_item_0001	business	https://store.musinsa.com/app/goods/1901515/0	바지	business_000	white
business_item_0005	business	https://store.musinsa.com/app/goods/1874626/0	상의	business_001	blue
business_item_0006	business	https://store.musinsa.com/app/goods/1246142/0	바지	business_001	black
business_item_0012	business	https://store.musinsa.com/app/goods/1388458/0	상의	business_002	navy
business_item_0013	business	https://store.musinsa.com/app/goods/1865265/0	바지	business_002	black
business_item_0018	business	https://store.musinsa.com/app/goods/1201041/0	상의	business_003	green
business_item_0025	business	https://store.musinsa.com/app/goods/1822682/0	아우터	business_004	grey
business_item_0026	business	https://store.musinsa.com/app/goods/1840618/0	상의	business_004	black
business_item_0027	business	https://store.musinsa.com/app/goods/1840586/0	바지	business_004	grey
business_item_0033	business	https://store.musinsa.com/app/goods/1822682/0	아우터	business_005	grey
business_item_0034	business	https://store.musinsa.com/app/goods/1770220/0	상의	business_005	white
business_item_0035	business	https://store.musinsa.com/app/goods/1841415/0	바지	business_005	black
business_item_0040	business	https://store.musinsa.com/app/goods/1822692/0	아우터	business_006	grey
business_item_0041	business	https://store.musinsa.com/app/goods/1770221/0	상의	business_006	white
business_item_0042	business	https://store.musinsa.com/app/goods/1841409/0	바지	business_006	black
business_item_0054	business	https://store.musinsa.com/app/goods/1803420/0	아우터	business_008	brown
business_item_0055	business	https://store.musinsa.com/app/goods/1833038/0	상의	business_008	black
business_item_0056	business	https://store.musinsa.com/app/goods/1595987/0	바지	business_008	brown
business_item_0067	business	https://store.musinsa.com/app/goods/1768271/0	아우터	business_010	black
business_item_0068	business	https://store.musinsa.com/app/goods/1761177/0	상의	business_010	white
business_item_0069	business	https://store.musinsa.com/app/goods/1724170/0	원피스	business_010	black
business_item_0073	business	https://store.musinsa.com/app/goods/1595879/0	아우터	business_011	black
business_item_0074	business	https://store.musinsa.com/app/goods/1751774/0	상의	business_011	white
business_item_0075	business	https://store.musinsa.com/app/goods/1745670/0	바지	business_011	grey
dandy_item_0000	dandy	https://store.musinsa.com/app/goods/1388865/0	상의	dandy_000	brown
dandy_item_0001	dandy	https://store.musinsa.com/app/goods/1970105/0	바지	dandy_000	white
dandy_item_0005	dandy	https://store.musinsa.com/app/goods/1900377/0	상의	dandy_001	blue
dandy_item_0006	dandy	https://store.musinsa.com/app/goods/1407409/0	바지	dandy_001	black
dandy_item_0011	dandy	https://store.musinsa.com/app/goods/1419087/0	상의	dandy_002	brown
dandy_item_0012	dandy	https://store.musinsa.com/app/goods/1950168/0	바지	dandy_002	black
dandy_item_0017	dandy	https://store.musinsa.com/app/goods/1914354/0	바지	dandy_003	black
dandy_item_0022	dandy	https://store.musinsa.com/app/goods/1941056/0	상의	dandy_004	green
dandy_item_0023	dandy	https://store.musinsa.com/app/goods/1963007/0	바지	dandy_004	black
dandy_item_0029	dandy	https://store.musinsa.com/app/goods/1958449/0	상의	dandy_005	black
dandy_item_0030	dandy	https://store.musinsa.com/app/goods/1958360/0	바지	dandy_005	black
dandy_item_0035	dandy	https://store.musinsa.com/app/goods/1963025/0	아우터	dandy_006	grey
dandy_item_0036	dandy	https://store.musinsa.com/app/goods/1963020/0	상의	dandy_006	green
dandy_item_0037	dandy	https://store.musinsa.com/app/goods/1808880/0	바지	dandy_006	black
dandy_item_0042	dandy	https://store.musinsa.com/app/goods/1940994/0	상의	dandy_007	black
dandy_item_0043	dandy	https://store.musinsa.com/app/goods/1914371/0	바지	dandy_007	grey
dandy_item_0048	dandy	https://store.musinsa.com/app/goods/1948046/0	상의	dandy_008	white
dandy_item_0049	dandy	https://store.musinsa.com/app/goods/1914273/0	바지	dandy_008	brown
dandy_item_0054	dandy	https://store.musinsa.com/app/goods/1963025/0	아우터	dandy_009	grey
dandy_item_0056	dandy	https://store.musinsa.com/app/goods/1913845/0	바지	dandy_009	black
sports-casual_item_0000	sports-casual	https://store.musinsa.com/app/goods/1798974/0	상의	sports-casual_000	white
sports-casual_item_0001	sports-casual	https://store.musinsa.com/app/goods/1798972/0	바지	sports-casual_000	blue
sports-casual_item_0005	sports-casual	https://store.musinsa.com/app/goods/1796345/0	아우터	sports-casual_001	brown
sports-casual_item_0006	sports-casual	https://store.musinsa.com/app/goods/1812882/0	바지	sports-casual_001	grey
sports-casual_item_0010	sports-casual	https://store.musinsa.com/app/goods/1817967/0	상의	sports-casual_002	blue
sports-casual_item_0011	sports-casual	https://store.musinsa.com/app/goods/1776280/0	상의	sports-casual_002	blue
sports-casual_item_0012	sports-casual	https://store.musinsa.com/app/goods/1805057/0	바지	sports-casual_002	black
sports-casual_item_0016	sports-casual	https://store.musinsa.com/app/goods/1641608/0	상의	sports-casual_003	white
sports-casual_item_0017	sports-casual	https://store.musinsa.com/app/goods/1771254/0	바지	sports-casual_003	grey
sports-casual_item_0021	sports-casual	https://store.musinsa.com/app/goods/1752919/0	아우터	sports-casual_004	green
sports-casual_item_0022	sports-casual	https://store.musinsa.com/app/goods/1664466/0	상의	sports-casual_004	black
sports-casual_item_0023	sports-casual	https://store.musinsa.com/app/goods/1645481/0	바지	sports-casual_004	black
sports-casual_item_0026	sports-casual	https://store.musinsa.com/app/goods/1647786/0	아우터	sports-casual_005	blue
sports-casual_item_0027	sports-casual	https://store.musinsa.com/app/goods/1580404/0	상의	sports-casual_005	white
sports-casual_item_0028	sports-casual	https://store.musinsa.com/app/goods/1721985/0	바지	sports-casual_005	black
sports-casual_item_0031	sports-casual	https://store.musinsa.com/app/goods/1555228/0	아우터	sports-casual_006	green
sports-casual_item_0032	sports-casual	https://store.musinsa.com/app/goods/1180807/0	상의	sports-casual_006	black
sports-casual_item_0033	sports-casual	https://store.musinsa.com/app/goods/1721984/0	바지	sports-casual_006	black
sports-casual_item_0036	sports-casual	https://store.musinsa.com/app/goods/1641712/0	아우터	sports-casual_007	white
sports-casual_item_0037	sports-casual	https://store.musinsa.com/app/goods/1552512/0	상의	sports-casual_007	white
sports-casual_item_0038	sports-casual	https://store.musinsa.com/app/goods/1747037/0	바지	sports-casual_007	black
